,code_module,code_presentation,region,highest_education,imd_band,num_of_prev_attempts,studied_credits,disability,final_result
29118,FFF,2014J,East Midlands Region,Lower Than A Level,40-50%,0,80,N,Withdrawn
29119,FFF,2014J,North Region,A Level or Equivalent,30-40%,0,120,N,Pass
29120,FFF,2014J,East Anglian Region,A Level or Equivalent,50-60%,0,60,N,Withdrawn
29121,FFF,2014J,Ireland,A Level or Equivalent,40-50%,0,120,N,Pass
29122,FFF,2014J,East Midlands Region,HE Qualification,80-90%,0,60,N,Pass
29123,FFF,2014J,South Region,Lower Than A Level,70-80%,0,150,N,Withdrawn
29124,FFF,2014J,South East Region,HE Qualification,80-90%,0,60,N,Pass
29125,FFF,2014J,North Region,A Level or Equivalent,10-20,0,90,N,Withdrawn
29126,FFF,2014J,North Region,A Level or Equivalent,,0,120,N,Pass
29127,FFF,2014J,North Western Region,A Level or Equivalent,70-80%,0,60,N,Withdrawn
29128,FFF,2014J,Scotland,A Level or Equivalent,30-40%,0,60,N,Fail
29129,FFF,2014J,Wales,Lower Than A Level,0-10%,0,60,N,Pass
29130,FFF,2014J,South Region,A Level or Equivalent,40-50%,0,120,Y,Withdrawn
29131,FFF,2014J,West Midlands Region,Lower Than A Level,,0,120,N,Withdrawn
29132,FFF,2014J,North Western Region,A Level or Equivalent,40-50%,0,120,N,Pass
29133,FFF,2014J,London Region,Lower Than A Level,10-20,0,60,N,Distinction
29134,FFF,2014J,Yorkshire Region,A Level or Equivalent,10-20,0,60,N,Pass
29135,FFF,2014J,Ireland,Lower Than A Level,,0,60,N,Pass
29136,FFF,2014J,South West Region,Lower Than A Level,90-100%,0,120,Y,Pass
29137,FFF,2014J,London Region,A Level or Equivalent,30-40%,0,120,N,Pass
29138,FFF,2014J,London Region,Lower Than A Level,20-30%,0,180,N,Withdrawn
29139,FFF,2014J,East Midlands Region,A Level or Equivalent,50-60%,0,60,N,Pass
29140,FFF,2014J,South West Region,A Level or Equivalent,50-60%,0,90,N,Pass
29141,FFF,2014J,East Anglian Region,HE Qualification,60-70%,0,180,N,Withdrawn
29142,FFF,2014J,East Anglian Region,Lower Than A Level,40-50%,0,90,N,Fail
29143,FFF,2014J,London Region,A Level or Equivalent,50-60%,0,60,N,Withdrawn
29144,FFF,2014J,East Midlands Region,A Level or Equivalent,40-50%,0,120,Y,Withdrawn
29145,FFF,2014J,Ireland,A Level or Equivalent,50-60%,0,60,N,Pass
29146,FFF,2014J,London Region,No Formal quals,20-30%,0,60,N,Withdrawn
29147,FFF,2014J,South West Region,A Level or Equivalent,50-60%,0,60,N,Distinction
29148,FFF,2014J,West Midlands Region,Lower Than A Level,20-30%,0,120,N,Withdrawn
29149,FFF,2014J,London Region,Lower Than A Level,0-10%,0,60,N,Pass
29150,FFF,2014J,West Midlands Region,Lower Than A Level,60-70%,0,60,N,Withdrawn
29151,FFF,2014J,South West Region,A Level or Equivalent,20-30%,0,120,N,Pass
29152,FFF,2014J,South Region,Lower Than A Level,70-80%,0,60,N,Withdrawn
29153,FFF,2014J,South East Region,A Level or Equivalent,0-10%,0,60,N,Withdrawn
29154,FFF,2014J,South West Region,Lower Than A Level,70-80%,0,120,N,Distinction
29155,FFF,2014J,London Region,A Level or Equivalent,10-20,0,90,N,Pass
29156,FFF,2014J,West Midlands Region,Lower Than A Level,20-30%,0,240,N,Withdrawn
29157,FFF,2014J,Yorkshire Region,A Level or Equivalent,80-90%,0,60,N,Distinction
29158,FFF,2014J,Wales,Lower Than A Level,50-60%,0,60,N,Fail
29159,FFF,2014J,East Anglian Region,Lower Than A Level,50-60%,0,60,N,Pass
29160,FFF,2014J,Scotland,HE Qualification,0-10%,0,120,N,Pass
29161,FFF,2014J,East Anglian Region,A Level or Equivalent,60-70%,0,240,N,Withdrawn
29162,FFF,2014J,London Region,Lower Than A Level,10-20,0,120,N,Withdrawn
29163,FFF,2014J,East Anglian Region,Lower Than A Level,50-60%,0,120,N,Withdrawn
29164,FFF,2014J,South Region,A Level or Equivalent,40-50%,0,120,N,Withdrawn
29165,FFF,2014J,Yorkshire Region,Lower Than A Level,60-70%,0,60,N,Pass
29166,FFF,2014J,North Region,A Level or Equivalent,10-20,0,60,N,Distinction
29167,FFF,2014J,East Anglian Region,Lower Than A Level,30-40%,0,60,N,Distinction
29168,FFF,2014J,Ireland,HE Qualification,,0,60,N,Pass
29169,FFF,2014J,London Region,A Level or Equivalent,30-40%,0,60,N,Pass
29170,FFF,2014J,Wales,A Level or Equivalent,0-10%,0,120,N,Distinction
29171,FFF,2014J,South West Region,A Level or Equivalent,40-50%,0,120,N,Fail
29172,FFF,2014J,Yorkshire Region,A Level or Equivalent,10-20,0,60,N,Withdrawn
29173,FFF,2014J,Wales,HE Qualification,40-50%,0,90,N,Distinction
29174,FFF,2014J,South East Region,Lower Than A Level,10-20,0,120,N,Pass
29175,FFF,2014J,North Western Region,Lower Than A Level,30-40%,0,60,N,Pass
29176,FFF,2014J,East Midlands Region,A Level or Equivalent,30-40%,0,120,N,Pass
29177,FFF,2014J,Scotland,HE Qualification,60-70%,0,60,N,Pass
29178,FFF,2014J,London Region,A Level or Equivalent,10-20,0,120,N,Fail
29179,FFF,2014J,Scotland,A Level or Equivalent,30-40%,0,60,N,Pass
29180,FFF,2014J,Wales,A Level or Equivalent,60-70%,0,120,N,Pass
29181,FFF,2014J,Scotland,HE Qualification,30-40%,0,60,N,Pass
29182,FFF,2014J,North Region,A Level or Equivalent,,0,60,N,Distinction
29183,FFF,2014J,Yorkshire Region,Lower Than A Level,20-30%,0,60,N,Fail
29184,FFF,2014J,London Region,HE Qualification,30-40%,0,60,N,Withdrawn
29185,FFF,2014J,London Region,A Level or Equivalent,30-40%,0,60,N,Pass
29186,FFF,2014J,South Region,HE Qualification,20-30%,0,150,N,Pass
29187,FFF,2014J,East Anglian Region,Lower Than A Level,20-30%,0,60,N,Pass
29188,FFF,2014J,South Region,HE Qualification,40-50%,0,60,N,Distinction
29189,FFF,2014J,East Midlands Region,A Level or Equivalent,40-50%,0,120,N,Pass
29190,FFF,2014J,South Region,No Formal quals,90-100%,0,120,N,Distinction
29191,FFF,2014J,North Western Region,A Level or Equivalent,90-100%,0,60,N,Distinction
29192,FFF,2014J,East Anglian Region,Lower Than A Level,70-80%,0,60,N,Withdrawn
29193,FFF,2014J,East Midlands Region,Lower Than A Level,80-90%,0,240,N,Withdrawn
29194,FFF,2014J,East Midlands Region,Lower Than A Level,40-50%,0,60,Y,Pass
29195,FFF,2014J,West Midlands Region,A Level or Equivalent,10-20,0,120,N,Pass
29196,FFF,2014J,Ireland,Lower Than A Level,,0,60,N,Withdrawn
29197,FFF,2014J,London Region,Lower Than A Level,60-70%,0,60,N,Distinction
29198,FFF,2014J,Wales,A Level or Equivalent,90-100%,0,90,N,Withdrawn
29199,FFF,2014J,North Region,Lower Than A Level,,0,120,N,Withdrawn
29200,FFF,2014J,Wales,A Level or Equivalent,20-30%,0,120,N,Withdrawn
29201,FFF,2014J,Scotland,HE Qualification,80-90%,0,60,N,Distinction
29202,FFF,2014J,South East Region,A Level or Equivalent,30-40%,0,120,N,Withdrawn
29203,FFF,2014J,London Region,HE Qualification,30-40%,0,120,N,Pass
29204,FFF,2014J,Yorkshire Region,Lower Than A Level,0-10%,0,120,N,Withdrawn
29205,FFF,2014J,South West Region,Lower Than A Level,40-50%,0,60,N,Pass
29206,FFF,2014J,North Western Region,Lower Than A Level,0-10%,0,120,Y,Pass
29207,FFF,2014J,North Western Region,HE Qualification,0-10%,0,90,N,Pass
29208,FFF,2014J,South West Region,A Level or Equivalent,30-40%,0,120,N,Pass
29209,FFF,2014J,London Region,HE Qualification,10-20,0,120,N,Fail
29210,FFF,2014J,Scotland,HE Qualification,50-60%,0,60,Y,Pass
29211,FFF,2014J,West Midlands Region,HE Qualification,90-100%,0,150,N,Pass
29212,FFF,2014J,North Western Region,HE Qualification,10-20,0,120,N,Pass
29213,FFF,2014J,East Anglian Region,Lower Than A Level,40-50%,0,90,N,Withdrawn
29214,FFF,2014J,Wales,Lower Than A Level,60-70%,0,90,N,Pass
29215,FFF,2014J,North Western Region,Lower Than A Level,10-20,0,180,Y,Withdrawn
29216,FFF,2014J,East Midlands Region,Lower Than A Level,50-60%,0,60,N,Fail
29217,FFF,2014J,South West Region,Lower Than A Level,30-40%,0,60,N,Distinction
29218,FFF,2014J,East Anglian Region,A Level or Equivalent,60-70%,0,60,Y,Fail
29219,FFF,2014J,North Western Region,A Level or Equivalent,20-30%,0,90,N,Withdrawn
29220,FFF,2014J,North Region,Lower Than A Level,0-10%,0,60,N,Pass
29221,FFF,2014J,South Region,A Level or Equivalent,70-80%,0,60,N,Withdrawn
29222,FFF,2014J,South East Region,A Level or Equivalent,60-70%,0,60,N,Distinction
29223,FFF,2014J,East Midlands Region,A Level or Equivalent,10-20,0,60,N,Withdrawn
29224,FFF,2014J,North Western Region,A Level or Equivalent,0-10%,0,90,Y,Withdrawn
29225,FFF,2014J,Scotland,Lower Than A Level,10-20,0,120,N,Withdrawn
29226,FFF,2014J,East Anglian Region,Lower Than A Level,30-40%,0,60,Y,Withdrawn
29227,FFF,2014J,West Midlands Region,Lower Than A Level,10-20,0,60,N,Withdrawn
29228,FFF,2014J,London Region,A Level or Equivalent,50-60%,0,60,N,Distinction
29229,FFF,2014J,South West Region,A Level or Equivalent,70-80%,0,60,N,Pass
29230,FFF,2014J,North Western Region,Lower Than A Level,20-30%,0,60,N,Withdrawn
29231,FFF,2014J,West Midlands Region,A Level or Equivalent,40-50%,0,60,N,Distinction
29232,FFF,2014J,South West Region,A Level or Equivalent,60-70%,0,120,N,Pass
29233,FFF,2014J,London Region,A Level or Equivalent,30-40%,0,60,N,Withdrawn
29234,FFF,2014J,East Anglian Region,A Level or Equivalent,50-60%,0,60,N,Fail
29235,FFF,2014J,Wales,A Level or Equivalent,90-100%,0,60,N,Distinction
29236,FFF,2014J,London Region,A Level or Equivalent,50-60%,0,60,N,Withdrawn
29237,FFF,2014J,South West Region,Lower Than A Level,80-90%,0,60,N,Pass
29238,FFF,2014J,Wales,Lower Than A Level,0-10%,0,60,N,Fail
29239,FFF,2014J,London Region,Lower Than A Level,50-60%,0,120,N,Pass
29240,FFF,2014J,East Anglian Region,Lower Than A Level,60-70%,0,120,N,Withdrawn
29241,FFF,2014J,East Midlands Region,Lower Than A Level,70-80%,0,60,N,Withdrawn
29242,FFF,2014J,Ireland,HE Qualification,,0,60,N,Distinction
29243,FFF,2014J,West Midlands Region,Lower Than A Level,20-30%,0,60,N,Distinction
29244,FFF,2014J,South West Region,Lower Than A Level,10-20,0,60,N,Fail
29245,FFF,2014J,Scotland,Lower Than A Level,30-40%,0,60,N,Pass
29246,FFF,2014J,South West Region,A Level or Equivalent,70-80%,0,60,N,Distinction
29247,FFF,2014J,Yorkshire Region,HE Qualification,60-70%,0,150,N,Pass
29248,FFF,2014J,Yorkshire Region,Lower Than A Level,10-20,0,60,N,Withdrawn
29249,FFF,2014J,North Region,A Level or Equivalent,,0,120,N,Distinction
29250,FFF,2014J,Wales,A Level or Equivalent,50-60%,0,60,N,Distinction
29251,FFF,2014J,East Anglian Region,Lower Than A Level,40-50%,0,120,N,Withdrawn
29252,FFF,2014J,South Region,A Level or Equivalent,50-60%,0,90,N,Pass
29253,FFF,2014J,North Region,Lower Than A Level,10-20,0,60,N,Pass
29254,FFF,2014J,East Anglian Region,Lower Than A Level,70-80%,0,120,N,Withdrawn
29255,FFF,2014J,East Anglian Region,HE Qualification,10-20,0,90,N,Withdrawn
29256,FFF,2014J,South West Region,Lower Than A Level,0-10%,0,240,N,Withdrawn
29257,FFF,2014J,North Region,HE Qualification,,0,150,N,Pass
29258,FFF,2014J,West Midlands Region,Lower Than A Level,20-30%,0,120,N,Pass
29259,FFF,2014J,East Anglian Region,A Level or Equivalent,50-60%,0,120,N,Distinction
29260,FFF,2014J,North Western Region,Lower Than A Level,0-10%,0,60,N,Pass
29261,FFF,2014J,North Western Region,A Level or Equivalent,20-30%,0,60,N,Pass
29262,FFF,2014J,West Midlands Region,A Level or Equivalent,40-50%,0,60,N,Pass
29263,FFF,2014J,Scotland,HE Qualification,30-40%,0,60,N,Distinction
29264,FFF,2014J,Wales,Lower Than A Level,30-40%,0,60,N,Fail
29265,FFF,2014J,South West Region,Lower Than A Level,80-90%,0,60,N,Withdrawn
29266,FFF,2014J,London Region,HE Qualification,10-20,0,120,N,Withdrawn
29267,FFF,2014J,East Midlands Region,A Level or Equivalent,10-20,0,120,N,Fail
29268,FFF,2014J,Wales,HE Qualification,70-80%,0,60,N,Distinction
29269,FFF,2014J,East Midlands Region,Lower Than A Level,20-30%,0,60,N,Pass
29270,FFF,2014J,Scotland,Lower Than A Level,0-10%,0,60,N,Pass
29271,FFF,2014J,London Region,HE Qualification,60-70%,0,60,N,Withdrawn
29272,FFF,2014J,London Region,A Level or Equivalent,40-50%,0,120,N,Pass
29273,FFF,2014J,Wales,A Level or Equivalent,0-10%,0,120,N,Withdrawn
29274,FFF,2014J,North Western Region,Lower Than A Level,0-10%,0,120,N,Withdrawn
29275,FFF,2014J,East Midlands Region,Lower Than A Level,50-60%,0,60,N,Withdrawn
29276,FFF,2014J,North Western Region,Lower Than A Level,40-50%,0,60,N,Pass
29277,FFF,2014J,South East Region,Lower Than A Level,70-80%,0,60,Y,Fail
29278,FFF,2014J,South Region,Lower Than A Level,50-60%,0,180,N,Withdrawn
29279,FFF,2014J,West Midlands Region,A Level or Equivalent,0-10%,0,120,N,Fail
29280,FFF,2014J,Wales,A Level or Equivalent,80-90%,0,120,N,Fail
29281,FFF,2014J,London Region,Lower Than A Level,40-50%,0,60,N,Withdrawn
29282,FFF,2014J,East Midlands Region,A Level or Equivalent,60-70%,0,120,N,Withdrawn
29283,FFF,2014J,South West Region,Lower Than A Level,10-20,0,60,N,Pass
29284,FFF,2014J,London Region,HE Qualification,50-60%,0,60,N,Withdrawn
29285,FFF,2014J,Wales,A Level or Equivalent,70-80%,0,120,Y,Fail
29286,FFF,2014J,West Midlands Region,A Level or Equivalent,30-40%,0,60,N,Withdrawn
29287,FFF,2014J,Wales,Lower Than A Level,10-20,0,120,N,Withdrawn
29288,FFF,2014J,South Region,Lower Than A Level,80-90%,0,180,N,Pass
29289,FFF,2014J,East Anglian Region,Lower Than A Level,90-100%,0,90,N,Withdrawn
29290,FFF,2014J,Yorkshire Region,Lower Than A Level,0-10%,0,60,N,Withdrawn
29291,FFF,2014J,Yorkshire Region,Lower Than A Level,50-60%,0,120,N,Pass
29292,FFF,2014J,West Midlands Region,A Level or Equivalent,60-70%,0,120,N,Pass
29293,FFF,2014J,West Midlands Region,Lower Than A Level,90-100%,0,60,N,Fail
29294,FFF,2014J,Scotland,Lower Than A Level,30-40%,0,90,N,Withdrawn
29295,FFF,2014J,Scotland,A Level or Equivalent,10-20,0,120,N,Withdrawn
29296,FFF,2014J,South West Region,A Level or Equivalent,50-60%,0,120,N,Pass
29297,FFF,2014J,East Midlands Region,HE Qualification,60-70%,0,60,N,Withdrawn
29298,FFF,2014J,Scotland,A Level or Equivalent,10-20,0,240,N,Withdrawn
29299,FFF,2014J,South Region,A Level or Equivalent,40-50%,0,120,N,Pass
29300,FFF,2014J,Scotland,A Level or Equivalent,10-20,0,120,N,Fail
29301,FFF,2014J,North Region,Lower Than A Level,,0,60,N,Fail
29302,FFF,2014J,Scotland,HE Qualification,80-90%,0,60,N,Withdrawn
29303,FFF,2014J,London Region,A Level or Equivalent,10-20,0,120,N,Pass
29304,FFF,2014J,South West Region,Lower Than A Level,30-40%,0,120,N,Withdrawn
29305,FFF,2014J,South East Region,HE Qualification,70-80%,0,60,N,Pass
29306,FFF,2014J,London Region,A Level or Equivalent,40-50%,0,180,N,Withdrawn
29307,FFF,2014J,Wales,A Level or Equivalent,40-50%,0,120,N,Distinction
29308,FFF,2014J,Scotland,HE Qualification,90-100%,0,300,N,Withdrawn
29309,FFF,2014J,North Western Region,A Level or Equivalent,50-60%,0,90,N,Distinction
29310,FFF,2014J,Scotland,HE Qualification,60-70%,0,120,N,Withdrawn
29311,FFF,2014J,London Region,HE Qualification,20-30%,0,60,N,Pass
29312,FFF,2014J,East Anglian Region,HE Qualification,60-70%,0,90,N,Distinction
29313,FFF,2014J,Wales,Lower Than A Level,70-80%,0,120,N,Fail
29314,FFF,2014J,London Region,HE Qualification,90-100%,0,60,N,Distinction
29315,FFF,2014J,Scotland,HE Qualification,40-50%,0,60,N,Fail
29316,FFF,2014J,North Region,Lower Than A Level,,0,120,N,Withdrawn
29317,FFF,2014J,South East Region,A Level or Equivalent,30-40%,0,60,N,Pass
29318,FFF,2014J,Wales,HE Qualification,80-90%,0,60,N,Pass
29319,FFF,2014J,London Region,A Level or Equivalent,80-90%,0,120,N,Fail
29320,FFF,2014J,Wales,Lower Than A Level,50-60%,0,120,Y,Fail
29321,FFF,2014J,South Region,A Level or Equivalent,70-80%,0,60,N,Pass
29322,FFF,2014J,East Midlands Region,Lower Than A Level,30-40%,0,60,Y,Withdrawn
29323,FFF,2014J,Yorkshire Region,A Level or Equivalent,40-50%,0,60,Y,Pass
29324,FFF,2014J,East Midlands Region,Lower Than A Level,70-80%,0,60,N,Withdrawn
29325,FFF,2014J,North Western Region,A Level or Equivalent,40-50%,0,60,N,Fail
29326,FFF,2014J,North Western Region,HE Qualification,0-10%,0,60,N,Pass
29327,FFF,2014J,South West Region,Lower Than A Level,70-80%,0,120,N,Pass
29328,FFF,2014J,East Anglian Region,Lower Than A Level,70-80%,0,120,N,Distinction
29329,FFF,2014J,South East Region,HE Qualification,90-100%,0,60,N,Pass
29330,FFF,2014J,East Anglian Region,Lower Than A Level,50-60%,0,90,N,Pass
29331,FFF,2014J,South East Region,A Level or Equivalent,10-20,0,120,N,Pass
29332,FFF,2014J,South Region,A Level or Equivalent,90-100%,0,180,N,Withdrawn
29333,FFF,2014J,South East Region,HE Qualification,90-100%,0,60,N,Pass
29334,FFF,2014J,London Region,A Level or Equivalent,10-20,0,60,N,Distinction
29335,FFF,2014J,Wales,Lower Than A Level,80-90%,0,60,N,Withdrawn
29336,FFF,2014J,Ireland,Lower Than A Level,50-60%,0,60,N,Withdrawn
29337,FFF,2014J,Scotland,HE Qualification,50-60%,0,120,N,Withdrawn
29338,FFF,2014J,South Region,HE Qualification,30-40%,0,120,N,Pass
29339,FFF,2014J,London Region,HE Qualification,70-80%,0,120,N,Pass
29340,FFF,2014J,Wales,Lower Than A Level,0-10%,0,120,N,Withdrawn
29341,FFF,2014J,East Anglian Region,A Level or Equivalent,90-100%,0,120,N,Pass
29342,FFF,2014J,South Region,A Level or Equivalent,60-70%,0,60,N,Fail
29343,FFF,2014J,South West Region,A Level or Equivalent,50-60%,0,60,N,Distinction
29344,FFF,2014J,Scotland,A Level or Equivalent,30-40%,0,120,N,Withdrawn
29345,FFF,2014J,London Region,A Level or Equivalent,30-40%,0,120,Y,Distinction
29346,FFF,2014J,North Region,Lower Than A Level,,0,120,N,Withdrawn
29347,FFF,2014J,North Region,A Level or Equivalent,10-20,0,90,N,Pass
29348,FFF,2014J,North Western Region,Lower Than A Level,30-40%,0,90,Y,Pass
29349,FFF,2014J,East Midlands Region,A Level or Equivalent,30-40%,0,90,N,Fail
29350,FFF,2014J,South East Region,Lower Than A Level,10-20,0,180,N,Withdrawn
29351,FFF,2014J,South West Region,Lower Than A Level,30-40%,0,90,N,Withdrawn
29352,FFF,2014J,Yorkshire Region,A Level or Equivalent,50-60%,0,90,N,Fail
29353,FFF,2014J,Yorkshire Region,HE Qualification,10-20,0,60,N,Distinction
29354,FFF,2014J,Ireland,Lower Than A Level,60-70%,0,60,N,Fail
29355,FFF,2014J,London Region,Lower Than A Level,40-50%,0,60,N,Withdrawn
29356,FFF,2014J,South West Region,A Level or Equivalent,10-20,0,120,N,Withdrawn
29357,FFF,2014J,Wales,A Level or Equivalent,80-90%,0,150,Y,Pass
29358,FFF,2014J,South Region,A Level or Equivalent,70-80%,0,60,N,Distinction
29359,FFF,2014J,Scotland,HE Qualification,80-90%,0,120,N,Pass
29360,FFF,2014J,Yorkshire Region,A Level or Equivalent,70-80%,0,60,N,Withdrawn
29361,FFF,2014J,East Midlands Region,Lower Than A Level,0-10%,0,60,N,Withdrawn
29362,FFF,2014J,North Western Region,A Level or Equivalent,0-10%,0,150,N,Withdrawn
29363,FFF,2014J,Yorkshire Region,Lower Than A Level,30-40%,0,180,N,Distinction
29364,FFF,2014J,Ireland,A Level or Equivalent,80-90%,0,120,N,Distinction
29365,FFF,2014J,East Anglian Region,HE Qualification,80-90%,0,60,N,Distinction
29366,FFF,2014J,North Western Region,Lower Than A Level,40-50%,0,120,N,Withdrawn
29367,FFF,2014J,South East Region,Lower Than A Level,20-30%,0,150,N,Pass
29368,FFF,2014J,Scotland,Lower Than A Level,30-40%,0,120,N,Pass
29369,FFF,2014J,Scotland,A Level or Equivalent,30-40%,0,60,N,Pass
29370,FFF,2014J,East Anglian Region,A Level or Equivalent,80-90%,0,90,N,Withdrawn
29371,FFF,2014J,East Midlands Region,A Level or Equivalent,70-80%,0,120,N,Withdrawn
29372,FFF,2014J,West Midlands Region,Lower Than A Level,70-80%,0,60,N,Pass
29373,FFF,2014J,London Region,Lower Than A Level,20-30%,0,120,N,Withdrawn
29374,FFF,2014J,Wales,Lower Than A Level,90-100%,0,120,N,Pass
29375,FFF,2014J,North Western Region,A Level or Equivalent,20-30%,0,120,N,Distinction
29376,FFF,2014J,Wales,Lower Than A Level,20-30%,0,60,N,Fail
29377,FFF,2014J,East Midlands Region,A Level or Equivalent,10-20,0,60,N,Pass
29378,FFF,2014J,Yorkshire Region,Lower Than A Level,30-40%,0,120,N,Pass
29379,FFF,2014J,London Region,A Level or Equivalent,80-90%,0,180,N,Withdrawn
29380,FFF,2014J,South West Region,A Level or Equivalent,30-40%,0,60,N,Pass
29381,FFF,2014J,East Anglian Region,HE Qualification,80-90%,0,60,N,Distinction
29382,FFF,2014J,London Region,No Formal quals,20-30%,0,60,N,Distinction
29383,FFF,2014J,Yorkshire Region,Lower Than A Level,50-60%,0,90,N,Withdrawn
29384,FFF,2014J,South Region,Lower Than A Level,80-90%,0,60,N,Withdrawn
29385,FFF,2014J,Yorkshire Region,Lower Than A Level,40-50%,0,90,N,Withdrawn
29386,FFF,2014J,East Midlands Region,Lower Than A Level,10-20,0,120,Y,Withdrawn
29387,FFF,2014J,South Region,Lower Than A Level,20-30%,0,120,N,Withdrawn
29388,FFF,2014J,West Midlands Region,Lower Than A Level,10-20,0,120,N,Pass
29389,FFF,2014J,London Region,Lower Than A Level,20-30%,0,120,N,Withdrawn
29390,FFF,2014J,Wales,A Level or Equivalent,20-30%,0,90,N,Fail
29391,FFF,2014J,North Western Region,A Level or Equivalent,70-80%,0,60,N,Distinction
29392,FFF,2014J,North Western Region,Lower Than A Level,0-10%,0,120,N,Withdrawn
29393,FFF,2014J,East Midlands Region,A Level or Equivalent,40-50%,0,60,N,Fail
